year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,year_month,year_month_key,delayed_rate,cancellation_rate,avg_delay_min_per_delayed_flight,carrier_cause_share_ct,weather_cause_share_ct,nas_cause_share_ct,security_cause_share_ct,late_aircraft_cause_share_ct,carrier_cause_share_min,weather_cause_share_min,nas_cause_share_min,security_cause_share_min,late_aircraft_cause_share_min,cause_counts_exceed_delayed_flag
2019,12,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",177.0,38.0,13.71,0.0,10.7,0.31,13.28,2.0,2.0,2651.0,652.0,0.0,316.0,5.0,1678.0,2019-12-01,2019-12,0.21468926553672316,0.011049723756906077,69.76315789473684,0.36078947368421055,0.0,0.28157894736842104,0.008157894736842105,0.3494736842105263,0.24594492644285176,0.0,0.11920030177291588,0.001886080724254998,0.6329686910599773,False
2020,12,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.0,0.0,,,,,,,,,,,,False
2019,12,G4,Allegiant Air,OGD,"Ogden, UT: Ogden-Hinckley",9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,2019-12-01,2019-12,0.1111111111111111,0.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
2019,12,MQ,Envoy Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",28.0,9.0,1.14,0.84,3.74,0.0,3.28,0.0,0.0,408.0,52.0,42.0,112.0,0.0,202.0,2019-12-01,2019-12,0.32142857142857145,0.0,45.333333333333336,0.12666666666666665,0.09333333333333332,0.41555555555555557,0.0,0.3644444444444444,0.12745098039215685,0.10294117647058823,0.27450980392156865,0.0,0.4950980392156863,False
2020,12,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",469.0,53.0,19.68,1.52,25.41,0.0,6.39,6.0,1.0,2414.0,1200.0,70.0,748.0,0.0,396.0,2020-12-01,2020-12,0.11300639658848614,0.012605042016806723,45.54716981132076,0.3713207547169811,0.028679245283018868,0.47943396226415097,0.0,0.12056603773584905,0.4971002485501243,0.02899751449875725,0.30985915492957744,0.0,0.164043082021541,False
2020,12,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",49.0,3.0,0.43,0.74,1.77,0.0,0.06,0.0,0.0,125.0,21.0,45.0,56.0,0.0,3.0,2020-12-01,2020-12,0.061224489795918366,0.0,41.666666666666664,0.14333333333333334,0.24666666666666667,0.59,0.0,0.02,0.168,0.36,0.448,0.0,0.024,False
2020,12,9E,Endeavor Air Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",44.0,3.0,1.63,0.0,0.12,0.0,1.25,0.0,1.0,89.0,56.0,0.0,3.0,0.0,30.0,2020-12-01,2020-12,0.06818181818181818,0.0,29.666666666666668,0.5433333333333333,0.0,0.04,0.0,0.4166666666666667,0.6292134831460674,0.0,0.033707865168539325,0.0,0.33707865168539325,False
2019,12,UA,United Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",8.0,4.0,1.11,0.13,0.75,0.0,2.0,0.0,0.0,239.0,62.0,10.0,40.0,0.0,127.0,2019-12-01,2019-12,0.5,0.0,59.75,0.2775,0.0325,0.1875,0.0,0.5,0.2594142259414226,0.04184100418410042,0.16736401673640167,0.0,0.5313807531380753,False
2019,12,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",78.0,12.0,5.38,0.0,1.66,0.91,4.04,1.0,0.0,589.0,253.0,0.0,80.0,41.0,215.0,2019-12-01,2019-12,0.15384615384615385,0.012658227848101266,49.083333333333336,0.4483333333333333,0.0,0.13833333333333334,0.07583333333333334,0.33666666666666667,0.4295415959252971,0.0,0.13582342954159593,0.06960950764006792,0.36502546689303905,False
2019,12,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",11.0,3.0,1.5,0.0,0.0,0.0,1.5,0.0,0.0,70.0,47.0,0.0,0.0,0.0,23.0,2019-12-01,2019-12,0.2727272727272727,0.0,23.333333333333332,0.5,0.0,0.0,0.0,0.5,0.6714285714285714,0.0,0.0,0.0,0.32857142857142857,False
2019,12,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",413.0,70.0,19.23,1.9,13.29,0.0,35.58,6.0,0.0,4581.0,1601.0,204.0,337.0,0.0,2439.0,2019-12-01,2019-12,0.1694915254237288,0.014319809069212411,65.44285714285714,0.27471428571428574,0.027142857142857142,0.18985714285714284,0.0,0.5082857142857142,0.34948701156952633,0.04453176162409954,0.07356472385941934,0.0,0.5324165029469549,False
2020,12,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,41.0,0.0,22.0,0.0,0.0,2020-12-01,2020-12,0.13333333333333333,0.0,31.5,0.5,0.0,0.5,0.0,0.0,0.6507936507936508,0.0,0.3492063492063492,0.0,0.0,False
2020,12,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",32.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,77.0,0.0,0.0,2020-12-01,2020-12,0.0625,0.0,38.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False
2020,12,F9,Frontier Airlines Inc.,TPA,"Tampa, FL: Tampa International",133.0,12.0,1.35,0.53,8.15,0.0,1.98,0.0,0.0,443.0,35.0,30.0,211.0,0.0,167.0,2020-12-01,2020-12,0.09022556390977443,0.0,36.916666666666664,0.1125,0.04416666666666667,0.6791666666666667,0.0,0.165,0.07900677200902935,0.06772009029345373,0.4762979683972912,0.0,0.37697516930022573,True
2019,12,NK,Spirit Air Lines,SMF,"Sacramento, CA: Sacramento International",92.0,7.0,2.1,0.0,1.18,0.0,3.72,0.0,0.0,276.0,89.0,0.0,24.0,0.0,163.0,2019-12-01,2019-12,0.07608695652173914,0.0,39.42857142857143,0.3,0.0,0.16857142857142857,0.0,0.5314285714285715,0.322463768115942,0.0,0.08695652173913043,0.0,0.5905797101449275,False
2020,12,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",86.0,7.0,2.0,0.07,2.85,0.0,2.08,0.0,0.0,375.0,54.0,2.0,147.0,0.0,172.0,2020-12-01,2020-12,0.08139534883720931,0.0,53.57142857142857,0.2857142857142857,0.01,0.40714285714285714,0.0,0.29714285714285715,0.144,0.005333333333333333,0.392,0.0,0.45866666666666667,False
2020,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",42.0,6.0,2.0,0.3,2.71,0.0,0.99,0.0,0.0,389.0,76.0,35.0,118.0,0.0,160.0,2020-12-01,2020-12,0.14285714285714285,0.0,64.83333333333333,0.3333333333333333,0.049999999999999996,0.45166666666666666,0.0,0.165,0.1953727506426735,0.08997429305912596,0.3033419023136247,0.0,0.41131105398457585,False
2020,12,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.0,0.08571428571428572,,,,,,,,,,,,False
2020,12,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",287.0,32.0,11.87,1.0,17.07,0.0,2.06,4.0,0.0,1101.0,597.0,53.0,366.0,0.0,85.0,2020-12-01,2020-12,0.11149825783972125,0.013745704467353952,34.40625,0.3709375,0.03125,0.5334375,0.0,0.064375,0.5422343324250681,0.048138056312443236,0.33242506811989103,0.0,0.07720254314259764,False
2020,12,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",15.0,1.0,0.0,0.0,0.56,0.0,0.44,0.0,0.0,32.0,0.0,0.0,18.0,0.0,14.0,2020-12-01,2020-12,0.06666666666666667,0.0,32.0,0.0,0.0,0.56,0.0,0.44,0.0,0.0,0.5625,0.0,0.4375,False
2019,12,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",52.0,13.0,3.7,0.0,7.64,0.0,1.66,0.0,0.0,808.0,339.0,0.0,364.0,0.0,105.0,2019-12-01,2019-12,0.25,0.0,62.15384615384615,0.2846153846153846,0.0,0.5876923076923076,0.0,0.1276923076923077,0.41955445544554454,0.0,0.4504950495049505,0.0,0.12995049504950495,False
2019,12,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",66.0,4.0,1.38,0.11,1.21,0.0,1.3,0.0,1.0,104.0,35.0,2.0,35.0,0.0,32.0,2019-12-01,2019-12,0.06060606060606061,0.0,26.0,0.345,0.0275,0.3025,0.0,0.325,0.33653846153846156,0.019230769230769232,0.33653846153846156,0.0,0.3076923076923077,False
2019,12,UA,United Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",497.0,117.0,26.83,1.98,42.51,0.0,45.68,1.0,0.0,8142.0,2116.0,140.0,1679.0,0.0,4207.0,2019-12-01,2019-12,0.23541247484909456,0.002008032128514056,69.58974358974359,0.2293162393162393,0.016923076923076923,0.36333333333333334,0.0,0.39042735042735044,0.2598870056497175,0.01719479243429133,0.2062146892655367,0.0,0.5167035126504544,False
2019,12,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",35.0,5.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,178.0,83.0,0.0,17.0,0.0,78.0,2019-12-01,2019-12,0.14285714285714285,0.0,35.6,0.4,0.0,0.2,0.0,0.4,0.46629213483146065,0.0,0.09550561797752809,0.0,0.43820224719101125,False
2020,12,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",53.0,8.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,324.0,216.0,30.0,78.0,0.0,0.0,2020-12-01,2020-12,0.1509433962264151,0.018518518518518517,40.5,0.375,0.125,0.5,0.0,0.0,0.6666666666666666,0.09259259259259259,0.24074074074074073,0.0,0.0,False
2020,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",172.0,29.0,16.26,0.0,9.1,0.0,3.64,1.0,1.0,2827.0,2073.0,0.0,335.0,0.0,419.0,2020-12-01,2020-12,0.1686046511627907,0.005747126436781609,97.48275862068965,0.5606896551724139,0.0,0.3137931034482758,0.0,0.12551724137931036,0.7332861690838345,0.0,0.11850017686593563,0.0,0.14821365405022993,False
2019,12,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",177.0,33.0,6.19,2.44,14.41,0.0,9.95,0.0,0.0,1409.0,277.0,57.0,561.0,0.0,514.0,2019-12-01,2019-12,0.1864406779661017,0.0,42.696969696969695,0.1875757575757576,0.07393939393939394,0.43666666666666665,0.0,0.3015151515151515,0.19659332860184528,0.04045422285308729,0.39815471965933286,0.0,0.3647977288857346,False
2019,12,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",70.0,12.0,4.48,0.0,3.21,0.0,4.32,0.0,0.0,1946.0,1550.0,0.0,130.0,0.0,266.0,2019-12-01,2019-12,0.17142857142857143,0.0,162.16666666666666,0.37333333333333335,0.0,0.2675,0.0,0.36000000000000004,0.7965056526207606,0.0,0.06680369989722508,0.0,0.1366906474820144,True
2020,12,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",11.0,2.0,1.0,0.66,0.34,0.0,0.0,0.0,0.0,249.0,69.0,119.0,61.0,0.0,0.0,2020-12-01,2020-12,0.18181818181818182,0.0,124.5,0.5,0.33,0.17,0.0,0.0,0.27710843373493976,0.4779116465863454,0.24497991967871485,0.0,0.0,False
2020,12,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.0,0.0,,,,,,,,,,,,False
2019,12,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",234.0,47.0,13.97,0.0,12.91,0.67,19.45,1.0,0.0,2464.0,816.0,0.0,417.0,16.0,1215.0,2019-12-01,2019-12,0.20085470085470086,0.00425531914893617,52.42553191489362,0.2972340425531915,0.0,0.2746808510638298,0.014255319148936171,0.4138297872340425,0.33116883116883117,0.0,0.169237012987013,0.006493506493506494,0.49310064935064934,False
2019,12,F9,Frontier Airlines Inc.,TUS,"Tucson, AZ: Tucson International",14.0,3.0,0.2,0.0,0.92,0.0,1.89,0.0,0.0,153.0,13.0,0.0,56.0,0.0,84.0,2019-12-01,2019-12,0.21428571428571427,0.0,51.0,0.06666666666666667,0.0,0.3066666666666667,0.0,0.63,0.08496732026143791,0.0,0.3660130718954248,0.0,0.5490196078431373,True
2020,12,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",562.0,104.0,22.95,3.59,58.5,0.91,18.05,8.0,1.0,4550.0,907.0,287.0,2233.0,26.0,1097.0,2020-12-01,2020-12,0.18505338078291814,0.014010507880910683,43.75,0.22067307692307692,0.03451923076923077,0.5625,0.00875,0.1735576923076923,0.19934065934065934,0.06307692307692307,0.4907692307692308,0.005714285714285714,0.24109890109890109,False
2019,12,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",90.0,19.0,10.0,0.0,3.0,0.0,6.0,0.0,0.0,1045.0,586.0,0.0,65.0,0.0,394.0,2019-12-01,2019-12,0.2111111111111111,0.0,55.0,0.5263157894736842,0.0,0.15789473684210525,0.0,0.3157894736842105,0.5607655502392345,0.0,0.06220095693779904,0.0,0.3770334928229665,False
2020,12,9E,Endeavor Air Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",176.0,17.0,4.89,0.0,7.54,0.0,4.57,0.0,0.0,850.0,257.0,0.0,232.0,0.0,361.0,2020-12-01,2020-12,0.09659090909090909,0.0,50.0,0.28764705882352937,0.0,0.4435294117647059,0.0,0.26882352941176474,0.3023529411764706,0.0,0.27294117647058824,0.0,0.42470588235294116,False
2020,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1551.0,161.0,66.44,2.52,60.76,1.51,29.77,2.0,1.0,12126.0,6520.0,124.0,1903.0,42.0,3537.0,2020-12-01,2020-12,0.1038039974210187,0.001287001287001287,75.3167701863354,0.4126708074534161,0.01565217391304348,0.3773913043478261,0.00937888198757764,0.18490683229813665,0.5376876133927099,0.010225960745505525,0.15693551047336302,0.0034636318654131617,0.29168728352300843,False
2020,12,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.0,0.0,,,,,,,,,,,,False
2019,12,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",100.0,17.0,7.53,3.84,1.55,0.0,4.09,2.0,1.0,1823.0,1156.0,301.0,53.0,0.0,313.0,2019-12-01,2019-12,0.17,0.019417475728155338,107.23529411764706,0.4429411764705882,0.22588235294117645,0.0911764705882353,0.0,0.24058823529411763,0.6341195831047723,0.16511245200219418,0.029072956664838178,0.0,0.17169500822819528,True
2019,12,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27.0,6.0,1.0,0.18,1.65,0.0,3.17,0.0,0.0,559.0,16.0,27.0,73.0,0.0,443.0,2019-12-01,2019-12,0.2222222222222222,0.0,93.16666666666667,0.16666666666666666,0.03,0.27499999999999997,0.0,0.5283333333333333,0.028622540250447227,0.04830053667262969,0.13059033989266547,0.0,0.7924865831842576,False
2020,12,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.0,0.0,,,,,,,,,,,,False
2020,12,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",72.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,406.0,252.0,0.0,154.0,0.0,0.0,2020-12-01,2020-12,0.08333333333333333,0.0,67.66666666666667,0.5,0.0,0.5,0.0,0.0,0.6206896551724138,0.0,0.3793103448275862,0.0,0.0,False
2020,12,NK,Spirit Air Lines,RIC,"Richmond, VA: Richmond International",29.0,2.0,0.76,0.0,1.24,0.0,0.0,0.0,0.0,42.0,17.0,0.0,25.0,0.0,0.0,2020-12-01,2020-12,0.06896551724137931,0.0,21.0,0.38,0.0,0.62,0.0,0.0,0.40476190476190477,0.0,0.5952380952380952,0.0,0.0,False
2019,12,9E,Endeavor Air Inc.,PWM,"Portland, ME: Portland International Jetport",131.0,36.0,8.59,2.08,10.34,0.0,14.99,2.0,0.0,2749.0,716.0,118.0,857.0,0.0,1058.0,2019-12-01,2019-12,0.2748091603053435,0.015037593984962405,76.36111111111111,0.2386111111111111,0.05777777777777778,0.2872222222222222,0.0,0.4163888888888889,0.26045834849036015,0.04292469989086941,0.3117497271735176,0.0,0.38486722444525284,False
2019,12,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1800.0,536.0,182.17,4.05,132.9,1.48,215.41,5.0,3.0,44114.0,14790.0,537.0,6494.0,49.0,22244.0,2019-12-01,2019-12,0.29777777777777775,0.0027654867256637168,82.30223880597015,0.3398694029850746,0.007555970149253731,0.24794776119402986,0.0027611940298507462,0.401884328358209,0.3352677154644784,0.012173006301854286,0.14720950265221924,0.0011107584893684545,0.5042390170920796,True
2019,12,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",88.0,20.0,2.07,1.37,2.41,0.0,14.15,2.0,0.0,1837.0,275.0,109.0,350.0,0.0,1103.0,2019-12-01,2019-12,0.22727272727272727,0.022222222222222223,91.85,0.1035,0.0685,0.12050000000000001,0.0,0.7075,0.1497005988023952,0.05933587370713119,0.19052803483941208,0.0,0.6004354926510616,False
2020,12,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",48.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.020833333333333332,0.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
2019,12,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",119.0,13.0,5.92,0.96,1.7,0.0,4.42,0.0,0.0,539.0,334.0,29.0,35.0,0.0,141.0,2019-12-01,2019-12,0.1092436974789916,0.0,41.46153846153846,0.4553846153846154,0.07384615384615384,0.13076923076923078,0.0,0.33999999999999997,0.6196660482374768,0.05380333951762523,0.06493506493506493,0.0,0.26159554730983303,False
2020,12,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",501.0,92.0,9.28,4.43,68.72,0.78,8.79,2.0,0.0,5119.0,410.0,395.0,3695.0,18.0,601.0,2020-12-01,2020-12,0.18363273453093812,0.003976143141153081,55.641304347826086,0.1008695652173913,0.048152173913043474,0.7469565217391304,0.008478260869565218,0.09554347826086955,0.08009376831412385,0.07716350849775347,0.7218206680992382,0.0035163117796444617,0.11740574330924008,False
2019,12,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",31.0,6.0,1.32,0.38,3.0,0.0,1.31,0.0,0.0,172.0,29.0,13.0,76.0,0.0,54.0,2019-12-01,2019-12,0.1935483870967742,0.0,28.666666666666668,0.22,0.06333333333333334,0.5,0.0,0.21833333333333335,0.1686046511627907,0.0755813953488372,0.4418604651162791,0.0,0.313953488372093,True
2020,12,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",37.0,8.0,2.95,0.48,3.09,0.0,1.48,0.0,0.0,532.0,333.0,21.0,88.0,0.0,90.0,2020-12-01,2020-12,0.21621621621621623,0.0,66.5,0.36875,0.06,0.38625,0.0,0.185,0.6259398496240601,0.039473684210526314,0.16541353383458646,0.0,0.16917293233082706,False
2020,12,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",84.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,2020-12-01,2020-12,0.011904761904761904,0.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False
2020,12,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",14.0,2.0,0.0,0.05,0.41,0.0,1.53,0.0,0.0,215.0,0.0,2.0,16.0,0.0,197.0,2020-12-01,2020-12,0.14285714285714285,0.0,107.5,0.0,0.025,0.205,0.0,0.765,0.0,0.009302325581395349,0.07441860465116279,0.0,0.9162790697674419,False
2020,12,OO,SkyWest Airlines Inc.,RHI,"Rhinelander, WI: Rhinelander/Oneida County",63.0,11.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,490.0,340.0,150.0,0.0,0.0,0.0,2020-12-01,2020-12,0.1746031746031746,0.030303030303030304,44.54545454545455,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.6938775510204082,0.30612244897959184,0.0,0.0,0.0,False
2019,12,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",57.0,13.0,4.81,0.18,4.32,0.0,3.68,2.0,0.0,517.0,156.0,8.0,115.0,0.0,238.0,2019-12-01,2019-12,0.22807017543859648,0.03389830508474576,39.76923076923077,0.37,0.013846153846153845,0.3323076923076923,0.0,0.2830769230769231,0.30174081237911027,0.015473887814313346,0.22243713733075435,0.0,0.46034816247582205,False
2019,12,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",15.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,56.0,0.0,16.0,0.0,0.0,2019-12-01,2019-12,0.13333333333333333,0.0,36.0,0.5,0.0,0.5,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,False
2019,12,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",291.0,54.0,16.17,1.74,13.05,0.0,23.04,0.0,0.0,2789.0,901.0,64.0,374.0,0.0,1450.0,2019-12-01,2019-12,0.18556701030927836,0.0,51.648148148148145,0.29944444444444446,0.03222222222222222,0.24166666666666667,0.0,0.42666666666666664,0.3230548583721764,0.022947292936536395,0.13409824309788454,0.0,0.5198996055934026,False
2019,12,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",124.0,32.0,5.38,0.66,17.1,0.0,8.85,0.0,0.0,1738.0,298.0,69.0,844.0,0.0,527.0,2019-12-01,2019-12,0.25806451612903225,0.0,54.3125,0.168125,0.020625,0.534375,0.0,0.2765625,0.1714614499424626,0.039700805523590336,0.4856156501726122,0.0,0.30322209436133485,False
2019,12,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",359.0,82.0,19.21,3.36,32.99,0.0,26.44,0.0,0.0,5518.0,912.0,277.0,1937.0,0.0,2392.0,2019-12-01,2019-12,0.22841225626740946,0.0,67.29268292682927,0.23426829268292684,0.04097560975609756,0.40231707317073173,0.0,0.3224390243902439,0.16527727437477346,0.050199347589706414,0.3510329829648423,0.0,0.43349039507067777,False
2020,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",378.0,53.0,22.73,0.41,22.71,0.0,7.15,1.0,0.0,2237.0,931.0,23.0,870.0,0.0,413.0,2020-12-01,2020-12,0.1402116402116402,0.002638522427440633,42.20754716981132,0.4288679245283019,0.007735849056603773,0.4284905660377359,0.0,0.1349056603773585,0.4161823871256147,0.010281627179257935,0.38891372373714794,0.0,0.18462226195797943,False
2019,12,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",543.0,196.0,33.1,4.82,63.13,1.66,93.29,5.0,0.0,10420.0,3606.0,197.0,2241.0,36.0,4340.0,2019-12-01,2019-12,0.36095764272559855,0.009124087591240875,53.16326530612245,0.16887755102040816,0.024591836734693878,0.3220918367346939,0.00846938775510204,0.47596938775510206,0.3460652591170825,0.01890595009596929,0.21506717850287907,0.00345489443378119,0.4165067178502879,False
2019,12,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",408.0,84.0,23.01,4.97,20.46,0.0,35.56,1.0,3.0,5022.0,1244.0,371.0,743.0,0.0,2664.0,2019-12-01,2019-12,0.20588235294117646,0.0024271844660194173,59.785714285714285,0.27392857142857147,0.059166666666666666,0.24357142857142858,0.0,0.42333333333333334,0.2477100756670649,0.07387495021903624,0.14794902429311033,0.0,0.5304659498207885,False
2019,12,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",30.0,3.0,0.25,0.1,1.0,0.0,1.65,0.0,1.0,286.0,26.0,16.0,16.0,0.0,228.0,2019-12-01,2019-12,0.1,0.0,95.33333333333333,0.08333333333333333,0.03333333333333333,0.3333333333333333,0.0,0.5499999999999999,0.09090909090909091,0.055944055944055944,0.055944055944055944,0.0,0.7972027972027972,False
2020,12,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",139.0,36.0,14.55,3.0,8.18,0.0,10.27,3.0,1.0,2499.0,837.0,263.0,635.0,0.0,764.0,2020-12-01,2020-12,0.2589928057553957,0.02097902097902098,69.41666666666667,0.4041666666666667,0.08333333333333333,0.22722222222222221,0.0,0.28527777777777774,0.3349339735894358,0.10524209683873549,0.2541016406562625,0.0,0.30572228891556624,False
2019,12,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13.0,1.0,0.08,0.0,0.09,0.0,0.83,0.0,0.0,87.0,7.0,0.0,8.0,0.0,72.0,2019-12-01,2019-12,0.07692307692307693,0.0,87.0,0.08,0.0,0.09,0.0,0.83,0.08045977011494253,0.0,0.09195402298850575,0.0,0.8275862068965517,False
2020,12,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",96.0,6.0,5.63,0.0,0.37,0.0,0.0,0.0,0.0,278.0,269.0,0.0,9.0,0.0,0.0,2020-12-01,2020-12,0.0625,0.0,46.333333333333336,0.9383333333333334,0.0,0.06166666666666667,0.0,0.0,0.9676258992805755,0.0,0.03237410071942446,0.0,0.0,False
2019,12,OO,SkyWest Airlines Inc.,SCK,"Stockton, CA: Stockton Metropolitan",61.0,17.0,6.19,0.0,0.0,0.0,10.81,0.0,0.0,1090.0,450.0,0.0,0.0,0.0,640.0,2019-12-01,2019-12,0.2786885245901639,0.0,64.11764705882354,0.36411764705882355,0.0,0.0,0.0,0.6358823529411765,0.41284403669724773,0.0,0.0,0.0,0.5871559633027523,False
2020,12,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",421.0,53.0,15.45,0.0,11.78,0.0,25.76,7.0,0.0,2066.0,516.0,0.0,529.0,0.0,1021.0,2020-12-01,2020-12,0.12589073634204276,0.016355140186915886,38.9811320754717,0.29150943396226414,0.0,0.22226415094339622,0.0,0.48603773584905663,0.24975798644724104,0.0,0.2560503388189739,0.0,0.4941916747337851,False
2020,12,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",52.0,9.0,1.29,0.25,6.08,0.0,1.38,0.0,0.0,381.0,105.0,17.0,190.0,0.0,69.0,2020-12-01,2020-12,0.17307692307692307,0.0,42.333333333333336,0.14333333333333334,0.027777777777777776,0.6755555555555556,0.0,0.15333333333333332,0.2755905511811024,0.04461942257217848,0.49868766404199477,0.0,0.18110236220472442,False
